state_abb,Provider Name,state,geometry
NC,ASHTON HEALTH AND REHABILITATION,North Carolina,"c(-79.664919, 36.084884)"
NC,UNIVERSAL HEALTH CARE / BRUNSWICK,North Carolina,"c(-78.240289, 34.037327)"
NC,WHITE OAK OF WAXHAW,North Carolina,"c(-80.734042, 34.92739)"
NC,PRUITTHEALTH-CAROLINA POINT,North Carolina,"c(-78.994472, 35.990253)"
NC,THE SHANNON GRAY REHABILITATION & RECOVERY CENTER,North Carolina,"c(-79.948973, 35.99056)"
NC,AUTUMN CARE OF FAYETTEVILLE,North Carolina,"c(-79.008522, 35.046327)"
NC,TRINITY GROVE,North Carolina,"c(-77.889567, 34.143177)"
NC,HILLCREST RALEIGH AT CRABTREE VALLEY,North Carolina,"c(-78.681609, 35.832599)"
NC,DEERFIELD EPISCOPAL  RETIREMENT,North Carolina,"c(-82.527104, 35.513149)"
NC,AZALEA HEALTH & REHAB CENTER,North Carolina,"c(-77.923686, 34.177363)"
NC,NC STATE VETERANS HOME-BLACK MOUNTAIN,North Carolina,"c(-82.370889, 35.613153)"
NC,HOMESTEAD HILLS,North Carolina,"c(-80.304826, 36.056446)"
NC,NC STATE VETERANS HOME-KINSTON,North Carolina,"c(-77.622836, 35.284664)"
NC,UNIVERSAL HEALTH CARE/FUQUAY-VARINA,North Carolina,"c(-78.784345, 35.579742)"
NC,BRANTWOOD NH & RETIREMENT CENT,North Carolina,"c(-78.594258, 36.326619)"
NC,FLESHERS FAIRVIEW HEALTH CARE,North Carolina,"c(-82.415407, 35.506783)"
NC,"HAYMOUNT REHABILITATION & NURSING CENTER, INC",North Carolina,"c(-78.920215, 35.071779)"
NC,PINEVILLE REHABILITATION AND LIVING CTR,North Carolina,"c(-80.897666, 35.078292)"
NC,BERMUDA VILLAGE RETIREMENT CENTER,North Carolina,"c(-80.431662, 35.995616)"
NC,HILLSIDE NURSING CENTER OF WAKE FOREST,North Carolina,"c(NA, NA)"
NC,PELICAN HEALTH AT ASHEVILLE,North Carolina,"c(-82.432459, 35.593411)"
NC,LEXINGTON HEALTH CARE CENTER,North Carolina,"c(-80.241076, 35.817458)"
NC,ALAMANCE HEALTH CARE CENTER,North Carolina,"c(-79.40283, 36.099685)"
NC,THE LAURELS OF CHATHAM,North Carolina,"c(-79.162292, 35.717836)"
NC,WILSON REHABILITATION AND NURSING CENTER,North Carolina,"c(-77.944047, 35.720524)"
NC,FAIR HAVEN HOME INC,North Carolina,"c(-81.807691, 35.337763)"
NC,VALLEY VIEW CARE & REHAB CENTER,North Carolina,"c(-83.841981, 35.194591)"
NC,THE LAURELS OF SALISBURY,North Carolina,"c(-80.522841, 35.693689)"
NC,PEAK RESOURCES - PINELAKE,North Carolina,"c(-79.415853, 35.333449)"
NC,BRYAN HEALTH AND REHAB,North Carolina,"c(NA, NA)"
NC,WESTERN NORTH CAROLINA BAPTIST HOME,North Carolina,"c(-82.584168, 35.612769)"
NC,CLAY COUNTY CARE CENTER,North Carolina,"c(-83.808434, 35.04199)"
NC,CARVER LIVING CENTER,North Carolina,"c(-78.893139, 36.042186)"
NC,WELLINGTON REHABILITATION AND HEALTHCARE,North Carolina,"c(-78.509229, 35.793828)"
NC,ECKERD LIVING CENTER,North Carolina,"c(-83.18576, 35.085978)"
NC,THE LAURELS OF SUMMIT RIDGE,North Carolina,"c(-82.485185, 35.591802)"
NC,"PEAK RESOURCES - BROOKSHIRE, INC",North Carolina,"c(-79.07947, 36.06077)"
NC,ALEXANDRIA PLACE,North Carolina,"c(-81.15663, 35.288111)"
NC,FORREST OAKES HEALTHCARE CENTER,North Carolina,"c(-80.160117, 35.355488)"
NC,OAK FOREST HEALTH AND REHABILITATION,North Carolina,"c(-80.260953, 36.194967)"
NC,GLENAIRE,North Carolina,"c(-78.785356, 35.77574)"
NC,COLLEGE PINES HEALTH AND REHABILITATION,North Carolina,"c(-81.520973, 35.745558)"
NC,EMERALD RIDGE REHAB AND CARE CENTER,North Carolina,"c(-82.576131, 35.645998)"
NC,MAPLE GROVE HEALTH AND REHABILITATION CENTER,North Carolina,"c(-79.797573, 36.039442)"
NC,UNIVERSAL HEALTH CARE/KING,North Carolina,"c(-80.371517, 36.284742)"
NC,TRINITY OAKS,North Carolina,"c(-80.483854, 35.645082)"
NC,ALPINE HEALTH AND REHABILITATION OF ASHEBORO,North Carolina,"c(-79.808406, 35.71458)"
NC,TREYBURN REHABILITATION CENTER,North Carolina,"c(-78.861338, 36.097445)"
NC,WILLOWBROOKE COURT SC CTR AT TRYON ESTATES,North Carolina,"c(-82.194008, 35.237219)"
NC,GUILFORD HEALTH CARE CENTER,North Carolina,"c(-79.762662, 36.039088)"
NC,THE OAKS-BREVARD,North Carolina,"c(-82.710248, 35.261645)"
NC,LIFE CARE CENTER OF HENDERSONV,North Carolina,"c(-82.44666, 35.341937)"
NC,OAK GROVE HEALTH CARE CENTER,North Carolina,"c(NA, NA)"
NC,BAYVIEW NURSING & REHAB CENTER,North Carolina,"c(-77.100284, 35.141344)"
NC,WILLOWBROOK REHABILITATION AND CARE CENTER,North Carolina,"c(-80.654113, 36.125351)"
NC,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER-SNU,North Carolina,"c(-80.825614, 35.212879)"
NC,LIBERTY COMMONS REHABILITATION CENTER,North Carolina,"c(-77.861285, 34.24244)"
NC,SHARON TOWERS,North Carolina,"c(-80.833487, 35.143156)"
NC,TRINITY ELMS,North Carolina,"c(-80.405789, 36.024629)"
NC,PRUITTHEALTH-UNION POINTE,North Carolina,"c(-80.592442, 35.031123)"
NC,AUTUMN CARE OF CORNELIUS,North Carolina,"c(NA, NA)"
NC,DAVIS HEALTH & WELLNESS CTR AT CAMBRIDGE VILLAG,North Carolina,"c(-77.836233, 34.229843)"
NC,SPRINGBROOK NURSING & REHABILITATION  CENTER,North Carolina,"c(-78.506149, 35.628938)"
NC,HUNTERSVILLE HEALTH & REHAB CENTER,North Carolina,"c(-80.866212, 35.402411)"
NC,BRADLEY CREEK HEALTH CENTER,North Carolina,"c(-77.853159, 34.236726)"
NC,THE CARDINAL AT NORTH HILLS,North Carolina,"c(NA, NA)"
NC,ARBOR ACRES UNITED METHODIST RETIREMENT COMMUNITY,North Carolina,"c(-80.267265, 36.119513)"
NC,BELLAROSE NURSING AND REHAB,North Carolina,"c(NA, NA)"
NC,BRUNSWICK HEALTH & REHAB CENTER,North Carolina,"c(NA, NA)"
NC,PARKVIEW HEALTH & REHAB CENTER,North Carolina,"c(-79.016528, 35.939756)"
NC,BLACK MOUNTAIN NEURO-MEDICAL TREATMENT CENTER,North Carolina,"c(NA, NA)"
NC,O'BERRY NEURO-MEDICAL TREATMENT CENTER,North Carolina,"c(-78.036322, 35.399028)"
NC,TWIN LAKES COMMUNITY MEMORY CARE,North Carolina,"c(-79.52191, 36.086581)"
NC,THE FOREST AT DUKE INC,North Carolina,"c(-78.949409, 35.975045)"
NC,WESTWOOD HEALTH AND REHABILITATION,North Carolina,"c(-79.957226, 35.915293)"
NC,BELAIRE HEALTH CARE CENTER,North Carolina,"c(-81.20547, 35.233776)"
NC,THE ROSEWOOD HEALTH CENTER,North Carolina,"c(-78.660397, 35.899551)"
NC,BERMUDA COMMONS NURSING AND REHABILITATION CENTER,North Carolina,"c(-80.436016, 35.998218)"
NC,ASBURY HEALTH AND REHABILITATION CENTER,North Carolina,"c(-80.768831, 35.232738)"
NC,CAMDEN HEALTH AND REHABILITATION,North Carolina,"c(-79.884123, 36.049622)"
NC,PAVILION HEALTH CENTER AT BRIGHTMORE,North Carolina,"c(-80.832121, 35.037191)"
NC,CLEAR CREEK NURSING & REHABILITATION CENTER,North Carolina,"c(-80.642287, 35.218579)"
ND,ROLETTE COMMUNITY CARE CENTER,North Dakota,"c(-99.841782, 48.667059)"
ND,BETHANY ON UNIVERSITY,North Dakota,"c(-96.798282, 46.872394)"
ND,AVE MARIA VILLAGE,North Dakota,"c(-98.703154, 46.928058)"
ND,GOOD SAMARITAN SOCIETY - OAKES,North Dakota,"c(-98.087501, 46.14103)"
ND,ANETA PARKVIEW HEALTH CTR,North Dakota,"c(-97.991266, 47.67854)"
ND,GOOD SAMARITAN SOCIETY - LARIMORE,North Dakota,"c(-97.619647, 47.904726)"
ND,ELIM CARE CENTER,North Dakota,"c(-96.802888, 46.825204)"
ND,DAKOTA  ALPHA,North Dakota,"c(-100.908397, 46.850122)"
ND,NAPOLEON CARE CENTER,North Dakota,"c(-99.764634, 46.503202)"
ND,LUTHERAN SUNSET HOME,North Dakota,"c(-97.399488, 48.421193)"
ND,GOOD SAMARITAN SOCIETY - LAKOTA,North Dakota,"c(-98.347363, 48.035143)"
ND,"MILLER POINTE, A PROSPERA COMMUNITY",North Dakota,"c(-100.84524, 46.805184)"
ND,ST ROSE CARE CENTER,North Dakota,"c(-98.293097, 46.354759)"
ND,FOUR SEASONS HEALTH CARE INC,North Dakota,"c(-97.637785, 46.10588)"
ND,GOOD SAMARITAN SOCIETY - MOHALL,North Dakota,"c(-101.503291, 48.763482)"
ND,ST LUKES HOME,North Dakota,"c(-102.788287, 46.890526)"
ND,BENEDICTINE LIVING CENTER OF GARRISON,North Dakota,"c(-101.40853, 47.655225)"
ND,SUNSET DRIVE - A PROSPERA COMMUNITY,North Dakota,"c(-100.90794, 46.842862)"
ND,WISHEK LIVING CENTER,North Dakota,"c(-99.560653, 46.255165)"
ND,VALLEY SENIOR LIVING ON COLUMBIA,North Dakota,"c(-97.070259, 47.907221)"
ND,TOWNER COUNTY LIVING CTR,North Dakota,"c(-99.201163, 48.483826)"
ND,EVENTIDE HEARTLAND,North Dakota,"c(-98.843519, 48.113771)"
ND,BETHEL LUTHERAN NURSING & REHABILITATION CENTER,North Dakota,"c(-103.62575, 48.159183)"
ND,MCKENZIE COUNTY HEALTHCARE SYSTEMS LONG TERM CARE,North Dakota,"c(-103.271358, 47.804682)"
ND,TRINITY HOMES,North Dakota,"c(-101.286123, 48.244293)"
ND,NORTHWOOD DEACONESS HEALTH CNT,North Dakota,"c(-97.574033, 47.73425)"
ND,SHEYENNE CARE CENTER,North Dakota,"c(-98.003426, 46.932546)"
ND,EVENTIDE JAMESTOWN,North Dakota,"c(-98.690421, 46.90946)"
ND,VILLA MARIA,North Dakota,"c(-96.798617, 46.833714)"
ND,DUNSEITH COM NURSING HOME,North Dakota,"c(-99.761583, 48.034685)"
ND,THE MEADOWS ON UNIVERSITY,North Dakota,"c(-96.798404, 46.860822)"
ND,"MINOT HEALTH AND REHAB, LLC",North Dakota,"c(-101.292863, 48.230751)"
ND,HEART OF AMERICA CARE CENTER,North Dakota,"c(-99.996111, 48.363511)"
ND,ST CATHERINES LIVING CENTER,North Dakota,"c(-96.609516, 46.277409)"
ND,TIOGA MEDICAL CENTER LTC,North Dakota,"c(-102.934649, 48.4017)"
ND,WEDGEWOOD MANOR,North Dakota,"c(-97.63383, 48.793237)"
ND,GOOD SAMARITAN SOCIETY - PARK RIVER,North Dakota,"c(-97.753334, 48.39491)"
ND,ST BENEDICTS HEALTH CENTER,North Dakota,"c(-102.779238, 46.887386)"
ND,ASHLEY MEDICAL CENTER NURSING HOME,North Dakota,"c(-99.371715, 46.040188)"
ND,HILL TOP HOME OF COMFORT INC,North Dakota,"c(NA, NA)"
ND,GOOD SAMARITAN SOCIETY - BOTTINEAU,North Dakota,"c(-100.433856, 48.822263)"
ND,WESTERN HORIZONS CARE CENTER,North Dakota,"c(-102.628043, 46.00138)"
ND,MOUNTRAIL BETHEL HOME,North Dakota,"c(-102.380869, 48.312504)"
ND,GOLDEN ACRES MANOR,North Dakota,"c(-99.371785, 46.034464)"
ND,ROSEWOOD ON BROADWAY,North Dakota,"c(-96.78763, 46.894716)"
ND,GOOD SAMARITAN SOCIETY - MOTT,North Dakota,"c(-102.317305, 46.374778)"
ND,EVENTIDE DEVILS LAKE CARE CENTER,North Dakota,"c(-98.855809, 48.111194)"
ND,MAPLE MANOR CARE CENTER,North Dakota,"c(-98.38081, 48.76119)"
ND,HATTON PRAIRIE VILLAGE,North Dakota,"c(-97.453241, 47.636686)"
ND,NELSON COUNTY HEALTH SYSTEM CARE CENTER,North Dakota,"c(-98.17716, 47.768619)"
ND,KNIFE RIVER CARE CENTER,North Dakota,"c(-101.779545, 47.284586)"
ND,SOUTHWEST HEALTHCARE SERVS,North Dakota,"c(-103.406713, 46.184191)"
ND,PEMBILIER NURSING CENTER,North Dakota,"c(-97.923428, 48.919858)"
ND,MARYHILL MANOR,North Dakota,"c(-97.607947, 46.62805)"
ND,SOURIS VALLEY CARE CENTER,North Dakota,"c(-100.929962, 48.052598)"
ND,ELM CREST MANOR,North Dakota,"c(-101.406837, 46.845164)"
ND,ST LUKES SUNRISE CARE CENTER,North Dakota,"c(-103.290269, 48.911838)"
ND,WOODSIDE VILLAGE,North Dakota,"c(-97.086929, 47.896633)"
ND,NORTH DAKOTA VETERANS HOME,North Dakota,"c(NA, NA)"
ND,GARRISON MEM HOSP NSG FAC,North Dakota,"c(-101.411301, 47.648342)"
ND,PARKSIDE LUTHERAN HOME,North Dakota,"c(-97.68958, 46.443491)"
ND,ST ALEXIUS TRANSITIONAL CARE UNIT,North Dakota,"c(-100.777075, 46.806369)"
ND,RICHARDTON HEALTH CENTER INC,North Dakota,"c(-102.340639, 46.891231)"
ND,BETHANY ON 42ND,North Dakota,"c(-96.852881, 46.836573)"
ND,EVENTIDE AT SHEYENNE CROSSINGS,North Dakota,"c(-96.901236, 46.862399)"
ND,"AUGUSTA PLACE, A PROSPERA COMMUNITY",North Dakota,"c(-100.789111, 46.849769)"
ND,ST GABRIEL'S COMMUNITY,North Dakota,"c(-100.779988, 46.854986)"
ND,EVENTIDE FARGO,North Dakota,"c(-96.874047, 46.831966)"
ND,MISSOURI SLOPE,North Dakota,"c(-100.755463, 46.817708)"
ND,ST VINCENT'S - A PROSPERA COMMUNITY,North Dakota,"c(-100.751995, 46.81537)"
ND,SANFORD HILLSBORO CARE CENTER,North Dakota,"c(-97.056645, 47.403438)"
ND,MARIAN MANOR HEALTHCARE CENTER,North Dakota,"c(-101.821629, 46.814119)"
ND,ST ALOISIUS MEDICAL CENTER NURSING HOME,North Dakota,"c(-99.933089, 47.767687)"
ND,PRINCE OF PEACE CARE CENTER,North Dakota,"c(-98.525817, 46.009826)"
ND,STRASBURG NURSING HOME,North Dakota,"c(-100.164371, 46.131001)"
ND,LUTHER MEMORIAL HOME,North Dakota,"c(-97.315195, 47.501866)"
ND,LUTHERAN HOME OF THE GOOD SHEPHERD,North Dakota,"c(-99.145134, 47.681181)"
ND,ST GERARD'S COMMUNITY OF CARE,North Dakota,"c(-96.903618, 46.067215)"
ND,GRIGGS COUNTY CARE CENTER,North Dakota,"c(-98.11855, 47.445624)"
ND,BAPTIST HEALTH CARE CENTER,North Dakota,"c(-100.746001, 46.843067)"
NE,ARBOR CARE CENTERS-NELIGH LLC,Nebraska,"c(-98.039251, 42.137003)"
NE,THE AMBASSADOR NEBRASKA CITY,Nebraska,"c(-95.867067, 40.689294)"
NE,ARBOR CARE CENTERS-TEKAMAH LLC,Nebraska,"c(-96.214141, 41.778094)"
NE,DUNKLAU GARDENS,Nebraska,"c(-96.492473, 41.451464)"
NE,YORK GENERAL HEARTHSTONE,Nebraska,"c(-97.592905, 40.888582)"
NE,GOOD SAMARITAN SOCIETY - SYRACUSE,Nebraska,"c(-96.188586, 40.667614)"
NE,"ARBOR CARE CENTERS-VALHAVEN, LLC",Nebraska,"c(-96.352395, 41.306234)"
NE,ST. JOSEPH VILLA NURSING CENTER,Nebraska,"c(-95.929458, 41.237873)"
NE,HILLCREST NURSING HOME,Nebraska,"c(-100.635163, 40.199513)"
NE,CHI HEALTH ST FRANCIS,Nebraska,"c(-98.363659, 40.924154)"
NE,"CONTINENTAL SPRINGS, LLC",Nebraska,"c(-96.404169, 42.459356)"
NE,LINDEN COURT,Nebraska,"c(-100.809468, 41.126412)"
NE,IMMANUEL FONTENELLE,Nebraska,"c(-96.017166, 41.322296)"
NE,TIFFANY SQUARE,Nebraska,"c(-98.376277, 40.924328)"
NE,HILLCREST HEALTH & REHAB,Nebraska,"c(-95.916542, 41.141933)"
NE,LIFE CARE CENTER OF ELKHORN,Nebraska,"c(-96.231744, 41.288939)"
NE,WAYNE COUNTRYVIEW CARE AND REHABILITATION,Nebraska,"c(-97.008344, 42.242779)"
NE,LIFE CARE CENTER OF OMAHA,Nebraska,"c(-96.006401, 41.313347)"
NE,EMERALD NURSING & REHAB COZAD,Nebraska,"c(-99.989638, 40.868719)"
NE,AZRIA HEALTH CENTENNIAL PARK,Nebraska,"c(-100.768794, 41.12013)"
NE,MONUMENT REHABILITATION AND CARE CENTER,Nebraska,"c(-103.664707, 41.882131)"
NE,ARBOR CARE CENTERS-FRANKLIN LLC,Nebraska,"c(-98.959741, 40.09665)"
NE,EMERALD NURSING & REHAB OMAHA,Nebraska,"c(-95.998695, 41.226979)"
NE,GOOD SAMARITAN SOCIETY - MILLARD,Nebraska,"c(-96.113841, 41.20249)"
NE,STANTON HEALTH CENTER,Nebraska,"c(-97.233502, 41.944274)"
NE,PRESTIGE CARE CENTER OF PLATTSMOUTH,Nebraska,"c(-95.901428, 41.004493)"
NE,EMERALD NURSING & REHAB LAKEVIEW,Nebraska,"c(-98.344975, 40.887282)"
NE,ARBOR CARE CENTERS-HARTINGTON LLC,Nebraska,"c(-97.271178, 42.618881)"
NE,HERITAGE OF BEL AIR,Nebraska,"c(-97.426649, 42.04557)"
NE,INDIAN HILLS MANOR,Nebraska,"c(-101.720445, 41.143231)"
NE,EMERALD NURSING & REHAB COLUMBUS,Nebraska,"c(-97.377253, 41.443313)"
NE,ARBOR CARE CENTERS-FULLERTON LLC,Nebraska,"c(-97.967348, 41.367362)"
NE,CLARKSON COMMUNITY CARE CENTER,Nebraska,"c(-97.129709, 41.72551)"
NE,GOOD SAMARITAN SOCIETY - COLONIAL VILLA,Nebraska,"c(-99.364276, 40.106528)"
NE,LEGACY GARDEN REHABILITATION & LIVING CENTER,Nebraska,"c(-96.705466, 42.107508)"
NE,GOOD SAMARITAN SOCIETY - SUPERIOR,Nebraska,"c(-98.066653, 40.034989)"
NE,GOOD SAMARITAN SOCIETY - ST JOHNS,Nebraska,"c(-99.082037, 40.70958)"
NE,ALPINE VILLAGE RETIREMENT CENTER,Nebraska,"c(-98.041146, 42.591748)"
NE,THE AMBASSADOR OMAHA,Nebraska,"c(-96.023931, 41.273759)"
NE,BEATRICE HEALTH AND REHABILITATION,Nebraska,"c(-96.729987, 40.280004)"
NE,GOOD SAMARITAN SOCIETY - OSCEOLA,Nebraska,"c(-97.547964, 41.183433)"
NE,GOOD SAMARITAN SOCIETY - ALBION,Nebraska,"c(-98.004883, 41.680701)"
NE,"CALLAWAY GOOD LIFE CENTER, INC",Nebraska,"c(-99.930133, 41.290857)"
NE,CLOVERLODGE CARE CENTER,Nebraska,"c(-97.853148, 41.572517)"
NE,GOOD SAMARITAN SOCIETY - RAVENNA,Nebraska,"c(-98.917016, 41.025313)"
NE,GOOD SAMARITAN SOCIETY - BEATRICE,Nebraska,"c(-96.724535, 40.26225)"
NE,"PREMIER ESTATES OF PIERCE, LLC",Nebraska,"c(-97.521532, 42.199088)"
NE,AZRIA HEALTH ASHLAND,Nebraska,"c(-96.371943, 41.045091)"
NE,AZRIA HEALTH SUTHERLAND,Nebraska,"c(-101.125161, 41.159524)"
NE,AZRIA HEALTH WAVERLY,Nebraska,"c(-96.533828, 40.920294)"
NE,"BCP BLUE HILL, LLC",Nebraska,"c(-98.44388, 40.336464)"
NE,AZRIA HEALTH GRETNA,Nebraska,"c(NA, NA)"
NE,AZRIA HEALTH CENTRAL CITY,Nebraska,"c(-98.001817, 41.105478)"
NE,GOOD SHEPHERD LUTHERAN HOME,Nebraska,"c(-96.146632, 41.55011)"
NE,MAPLE CREST HEALTH CENTER,Nebraska,"c(-96.014968, 41.284494)"
NE,CREST VIEW CARE CENTER,Nebraska,"c(-103.004249, 42.841901)"
NE,WISNER CARE CENTER,Nebraska,"c(-96.907659, 41.992311)"
NE,GOOD SAMARITAN SOCIETY - BLOOMFIELD,Nebraska,"c(-97.654264, 42.600923)"
NE,"PREMIER ESTATES OF PAWNEE, LLC",Nebraska,"c(-96.15601, 40.114662)"
NE,PLUM CREEK CARE CENTER,Nebraska,"c(-99.74885, 40.78884)"
NE,ST. JOSEPH'S REHABILITATION & CARE CENTER,Nebraska,"c(-97.433877, 42.035503)"
NE,HILLTOP ESTATES,Nebraska,"c(-100.147715, 40.944038)"
NE,HOLMES LAKE REHABILITATION & CARE CENTER,Nebraska,"c(-96.63641, 40.787954)"
NE,"NORTH PLATTE CARE CENTER, LLC",Nebraska,"c(-100.797737, 41.129982)"
NE,"PREMIER ESTATES OF KENESAW, LLC",Nebraska,"c(-98.658332, 40.622192)"
NE,WILBER CARE CENTER,Nebraska,"c(-96.960507, 40.489632)"
NE,FLORENCE HOME,Nebraska,"c(-95.959057, 41.331491)"
NE,ARBOR CARE CENTERS-O'NEILL LLC,Nebraska,"c(-98.657755, 42.46657)"
NE,PRESTIGE CARE CENTER OF NEBRASKA CITY,Nebraska,"c(-95.857538, 40.68947)"
NE,GOOD SAMARITAN SOCIETY - AUBURN,Nebraska,"c(-95.854208, 40.390675)"
NE,FALLS CITY CARE CENTER,Nebraska,"c(-95.606375, 40.072241)"
NE,KEYSTONE RIDGE POST ACUTE NURSING AND REHAB,Nebraska,"c(-96.027754, 41.299589)"
NE,LEGACY POINTE REHABILITATION CENTER,Nebraska,"c(-95.959867, 41.325585)"
NE,OMAHA NURSING AND REHABILITATION CENTER,Nebraska,"c(-95.988574, 41.210528)"
NE,SARAH ANN HESTER MEMORIAL HOME,Nebraska,"c(-101.537646, 40.047473)"
NE,BROOKESTONE VILLAGE,Nebraska,"c(-96.138851, 41.216202)"
NE,"PARKVIEW HOME, INC.",Nebraska,"c(-96.875556, 41.720963)"
NE,PARKSIDE MANOR,Nebraska,"c(-99.142611, 42.60401)"
NE,ELMS HEALTH CARE CENTER,Nebraska,"c(-96.701743, 42.565446)"
NE,GOOD SAMARITAN SOCIETY - ST LUKE'S VILLAGE,Nebraska,"c(-99.049702, 40.706433)"
NE,"ST. JOSEPH'S VILLA, INC.",Nebraska,"c(-97.125642, 41.258635)"
NE,PONDEROSA VILLA,Nebraska,"c(NA, NA)"
NE,IMPERIAL MANOR NURSING HOME,Nebraska,"c(-101.647575, 40.520256)"
NE,EL DORADO MANOR NURSING HOME,Nebraska,"c(-101.013164, 40.188311)"
NE,MOTHER HULL HOME,Nebraska,"c(-99.079957, 40.698662)"
NE,KIMBALL COUNTY MANOR,Nebraska,"c(-103.652709, 41.230937)"
NE,COMMUNITY MEMORIAL HEALTH CENTER,Nebraska,"c(-99.138771, 41.784072)"
NE,BERTRAND NURSING HOME,Nebraska,"c(-99.634083, 40.521351)"
NE,BLUE VALLEY LUTHERAN NURSING HOME,Nebraska,"c(-97.592699, 40.160137)"
NE,CHIMNEY ROCK VILLA,Nebraska,"c(-103.321924, 41.764137)"
NE,PARKVIEW HAVEN NURSING HOME,Nebraska,"c(-97.722938, 40.135764)"
NE,HERITAGE CARE CENTER,Nebraska,"c(-97.173605, 40.151289)"
NE,WESTFIELD QUALITY CARE OF AURORA,Nebraska,"c(-98.016888, 40.869217)"
NE,GATEWAY SENIOR LIVING,Nebraska,"c(-96.64415, 40.815267)"
NE,LOUISVILLE CARE CENTER,Nebraska,"c(-96.165833, 40.997512)"
NE,PAPILLION MANOR,Nebraska,"c(-96.049475, 41.151383)"
NE,BEAVER CITY MANOR,Nebraska,"c(-99.828778, 40.132295)"
NE,"BETHANY HOME, INC.",Nebraska,"c(-98.956634, 40.495724)"
NE,NORTHFIELD RETIREMENT COMMUNITIES CARE CENTER,Nebraska,"c(-103.650693, 41.868844)"
NE,HARVARD REST HAVEN,Nebraska,"c(-98.093571, 40.622616)"
NE,PLAINVIEW MANOR,Nebraska,"c(NA, NA)"
NE,BRIGHTON GARDENS OF OMAHA,Nebraska,"c(-96.056718, 41.270563)"
NE,LANCASTER REHABILITATION CENTER,Nebraska,"c(-96.705553, 40.791826)"
NE,BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,Nebraska,"c(-96.232407, 41.253034)"
NE,"SUTTON COMMUNITY HOME, INC.",Nebraska,"c(-97.859679, 40.616247)"
NE,NYE LEGACY HEALTH & REHABILITATION CENTER,Nebraska,"c(NA, NA)"
NE,RIDGEWOOD REHABILITATION & CARE CENTER,Nebraska,"c(-97.099808, 40.923357)"
NE,THE LIGHTHOUSE AT LAKESIDE VILLAGE,Nebraska,"c(-96.189927, 41.236709)"
NE,OAKLAND HEIGHTS,Nebraska,"c(-96.459702, 41.83238)"
NE,JEFFERSON COMMUNITY HEALTH & LIFE GARDENSIDE,Nebraska,"c(-97.176075, 40.155422)"
NE,TABITHA NURSING CENTER AT CRETE,Nebraska,"c(-96.941139, 40.625219)"
NE,AVERA CREIGHTON CARE CENTRE,Nebraska,"c(-97.918808, 42.466517)"
NE,GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,Nebraska,"c(-98.401771, 40.894721)"
NE,GREELEY CARE HOME,Nebraska,"c(-98.528807, 41.547604)"
NE,MITCHELL CARE CENTER,Nebraska,"c(-103.81134, 41.949255)"
NE,TABITHA AT THE LANDING,Nebraska,"c(-96.669865, 40.749887)"
NE,OLD MILL REHABILITATION (OMAHA TCU),Nebraska,"c(-96.088841, 41.269693)"
NE,SIDNEY REGIONAL MEDICAL CENTER-EXTENDED CARE,Nebraska,"c(-102.969059, 41.136922)"
NE,BROOKESTONE ACRES,Nebraska,"c(-97.386408, 41.453276)"
NE,LITZENBERG MEMORIAL COUNTY HOSPITAL,Nebraska,"c(-98.002652, 41.10661)"
NE,HILLCREST COUNTRY ESTATES-COTTAGES,Nebraska,"c(-96.00736, 41.14206)"
NE,"ARBOR CARE CENTERS - ORD, LLC",Nebraska,"c(-98.941372, 41.602183)"
NE,SAUNDERS MEDICAL CENTER,Nebraska,"c(-96.635312, 41.191555)"
NE,BROOKESTONE VIEW,Nebraska,"c(NA, NA)"
NE,SANDHILLS CARE CENTER,Nebraska,"c(-99.846637, 42.546599)"
NE,OLD CHENEY REHABILITATION,Nebraska,"c(-96.699417, 40.757235)"
NE,HILLCREST FIRETHORN,Nebraska,"c(-96.60109, 40.778243)"
NE,HILLCREST MILLARD,Nebraska,"c(-96.121068, 41.227554)"
NE,ST JOSEPH'S HILLSIDE VILLA,Nebraska,"c(-96.704697, 41.843866)"
NE,ROCK COUNTY HOSPITAL LONG TERM CARE,Nebraska,"c(-99.538723, 42.575836)"
NE,BROOKESTONE GARDENS,Nebraska,"c(-99.114009, 40.685172)"
NE,"QUALITY LIVING, INC",Nebraska,"c(-96.019592, 41.31595)"
NE,CARL T CURTIS HEALTH EDUCATION CENTER NURSING HOME,Nebraska,"c(-96.356296, 42.118126)"
NE,LEGACY SQUARE,Nebraska,"c(-97.807361, 40.782888)"
NE,PIONEER MEMORIAL COMMUNITY HOSPITAL,Nebraska,"c(-101.043131, 42.04562)"
NE,REGIONAL WEST GARDEN COUNTY NURSING HOME,Nebraska,"c(-102.347573, 41.412485)"
NE,MEMORIAL COMMUNITY CARE,Nebraska,"c(-98.009531, 40.871812)"
NE,GOLDEN OURS CONVALESCENT HOME,Nebraska,"c(-101.725429, 40.848729)"
NE,GORDON COUNTRYSIDE CARE,Nebraska,"c(-102.197212, 42.814389)"
NE,GENOA COMMUNITY HOSPITAL/LTC,Nebraska,"c(NA, NA)"
NE,HILLCREST SHADOW LAKE,Nebraska,"c(-96.03681, 41.13788)"
NE,OGLALA SIOUX LAKOTA NURSING HOME,Nebraska,"c(NA, NA)"
